Id,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,LotFrontage,MasVnrArea,GarageYrBlt,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
32,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal,-0.9285714285714287,0.0,-0.34146341463414637,0.0,0.03385916941269952,0.4444444444444445,0.625,0.6811594202898554,0.93333333333333,0.0,0.0,0.5256849315068493,0.2009819967266776,0.20513997246443325,0.0,0.0,0.16842501883948757,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.0,0.25,0.191114245416079,0.0,0.11882998171846434,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.5,149350
33,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.761904761904762,0.0,0.6585365853658537,0.0,0.045567786113253406,0.7777777777777777,0.5,0.9782608695652169,0.9500000000000028,0.0,0.0,0.5282534246575342,0.20196399345335517,0.20651675080312068,0.0,0.0,0.16955538809344387,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.0,0.5,0.3413258110014104,0.0,0.054844606946983544,0.0,0.0,0.0,0.0,0.0,0.0,0.5,179900
34,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.04761904761904762,0.0,-0.5121951219512195,0.0,0.043244759167075646,0.4444444444444445,0.5,0.6304347826086953,0.14999999999999858,0.18036853295535082,0.0,0.1626712328767123,0.22880523731587563,0.3134465351078476,0.0,0.0,0.2573474001507159,0.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.3152327221438646,0.0,0.06946983546617916,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,165500
35,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal,-0.4285714285714286,1.4819277108433735,0.6097560975609756,0.588235294117647,0.028105354179812567,0.8888888888888888,0.5,0.9637681159420293,0.9166666666666643,0.20428773919206236,0.0,0.17465753424657532,0.25548281505728315,0.28155117026158794,0.0,0.0,0.23116051243406177,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.3921015514809591,0.23687281213535588,0.08592321755027423,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,277500
36,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,WD,Normal,1.8571428571428572,0.7951807228915663,0.5853658536585367,0.2352941176470588,0.0566407254200846,0.7777777777777777,0.5,0.9565217391304355,0.9166666666666643,0.0,0.0,0.47816780821917804,0.1828150572831424,0.18311151904543368,0.639225181598063,0.0,0.3990203466465712,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.75,0.4873060648801128,0.13185530921820302,0.05850091407678245,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,309000
37,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal,2.047619047619048,0.0,0.3658536585365854,0.0,0.04467970740143495,0.4444444444444445,0.5,0.8840579710144922,0.75,0.0,0.0,0.4696061643835616,0.17954173486088382,0.17508031206975674,0.0,0.0,0.14374529012810852,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.0,0.5,0.47390691114245415,0.45740956826137685,0.1170018281535649,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.75,145000
38,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal,0.23809523809523814,3.9156626506024095,-0.6341463414634148,0.0,0.033803080230900465,0.4444444444444445,0.625,0.5942028985507246,0.6666666666666643,0.21491849751948974,0.0,0.03595890410958904,0.21227495908346974,0.22097292335933913,0.0,0.0,0.18142426525998492,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.5,0.3511988716502116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.75,153000
39,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Abnorml,-0.04761904761904763,0.0,-0.6585365853658537,0.0,0.030951880156114886,0.4444444444444445,0.75,0.5869565217391308,0.9500000000000028,0.12951807228915663,0.0,0.13955479452054795,0.17299509001636662,0.16590178981184028,0.0,0.0,0.13620949510173322,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.25,0.17348377997179126,0.0,0.09506398537477148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109000
40,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,AsbShng,Plywood,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,N,FuseP,Fa,Typ,Gd,Attchd,Unf,TA,TA,N,WD,AdjLand,-0.19047619047619052,0.0,-0.3658536585365854,0.4117647058823529,0.022155226810628897,0.3333333333333333,0.5,0.6014492753623184,0.0833333333333357,0.0,0.0,0.0,0.0,0.18770078017439193,0.0,0.0,0.15410700828937451,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.5,82000
41,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD,Abnorml,0.7142857142857143,0.608433734939759,-0.3658536585365854,0.0,0.0343920166397906,0.5555555555555556,0.5,0.6739130434782616,0.25,0.11392629340892985,0.0,0.19049657534246575,0.17806873977086746,0.22716842588343275,0.0,0.0,0.18651092690278825,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.31029619181946405,0.0,0.2522851919561243,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,160000
42,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,Gd,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,P,WD,Normal,2.1904761904761902,0.0,-0.5121951219512195,0.0,0.07293930683119493,0.4444444444444445,0.625,0.6304347826086953,0.14999999999999858,0.17133238837703757,0.0,0.1639554794520548,0.220949263502455,0.2280862781092244,0.0,0.0,0.18726450640542575,0.0,0.5,0.3333333333333333,0.5,0.25,0.3333333333333333,0.24999999999999997,0.6666666666666666,0.25,0.21720733427362482,0.0,0.19012797074954296,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,170000
43,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,ALQ,LwQ,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,Gd,Y,WD,Normal,-0.9523809523809526,0.0,0.07317073170731708,0.38235294117647056,0.036831896048049734,0.4444444444444445,0.75,0.804347826086957,0.5499999999999972,0.1323529411764706,0.06309362279511532,0.0,0.1374795417348609,0.12620468104635155,0.0,0.0,0.10361718161266015,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.5,0.3554301833568406,0.28004667444574094,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.25,144000
44,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,Av,LwQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.9523809523809526,0.0,-0.07317073170731708,0.0,0.03692537801771483,0.4444444444444445,0.625,0.7463768115942031,0.5,0.04961020552799433,0.3331071913161465,0.07148972602739725,0.153518821603928,0.1385956860945388,0.0,0.0,0.11379050489826675,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.25,0.21720733427362482,0.1691948658109685,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5,130250
45,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,Ex,Y,FuseA,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.04761904761904762,0.0,-0.5121951219512195,0.0,0.031059384421229755,0.4444444444444445,0.625,0.6304347826086953,0.14999999999999858,0.03171509567682495,0.34328358208955223,0.19905821917808217,0.18821603927986907,0.1872418540614961,0.0,0.0,0.15373021853805577,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.25,0.21156558533145275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,141000
46,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,-0.380952380952381,2.4819277108433737,0.6097560975609756,0.588235294117647,0.029717918156535558,0.8888888888888888,0.5,0.9637681159420293,0.9166666666666643,0.08079376328844791,0.0,0.5547945205479452,0.28674304418985275,0.32537861404313906,0.0,0.0,0.2671439336850038,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.40620592383638926,0.22870478413068843,0.14990859232175502,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,319900
47,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Ex,Attchd,RFn,TA,TA,Y,WD,Abnorml,-1.0000000000000002,0.0,0.5609756097560976,0.17647058823529413,0.05385496272406459,0.6666666666666665,0.5,0.9492753623188417,0.8833333333333329,0.23936924167257265,0.0,0.035530821917808215,0.2346972176759411,0.2716842588343277,0.3055690072639225,0.0,0.34193669932177845,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.47249647390691113,0.19603267211201866,0.07861060329067641,0.0,0.0,0.4125,0.0,0.0,0.6363636363636364,0.75,239686
48,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.7142857142857143,0.0,0.6341463414634148,0.0,0.04578746874196639,0.7777777777777777,0.5,0.9710144927536231,0.93333333333333,0.004252303330970942,0.0,0.6986301369863013,0.2710310965630115,0.30335016062413955,0.0,0.0,0.2490580256217031,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.0,0.75,0.5825105782792666,0.0,0.26691042047531993,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,249700
49,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,N,New,Partial,-1.7142857142857146,0.0,-0.7560975609756098,1.0,0.014751454813152914,0.3333333333333333,0.5,0.3478260869565215,0.9666666666666686,0.0,0.0,0.3150684931506849,0.12045826513911621,0.09224414869206057,0.3467312348668281,0.0,0.21062547098718915,0.0,0.0,0.6666666666666666,0.0,0.25,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1847826086956522,0.0,0.0,0.0,0.0,0.4545454545454545,0.75,113000
50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal,-0.14285714285714288,0.0,-0.34146341463414637,0.0,0.03011054242912898,0.4444444444444445,0.75,0.6811594202898554,0.2666666666666657,0.13518781006378455,0.0,0.0821917808219178,0.1563011456628478,0.1424965580541533,0.0,0.0,0.11699321778447627,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.25,0.27221438645980256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,127000
51,RL,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal,-0.7857142857142859,0.0,0.41463414634146345,0.2352941176470588,0.05874874383603262,0.5555555555555556,0.625,0.9057971014492754,0.7833333333333314,0.032246633593196315,0.0,0.261986301369863,0.12995090016366614,0.10555300596603948,0.3273607748184019,0.0,0.21401657874905805,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.5,0.2736248236953456,0.0,0.13711151736745886,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,177000
52,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.8095238095238095,0.0,0.12195121951219515,0.17647058823529413,0.02309004650727991,0.5555555555555556,0.625,0.4492753623188417,0.0,0.0,0.0,0.34931506849315064,0.1335515548281506,0.11060119320789352,0.0,0.6293706293706294,0.15862848530519968,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.3723554301833568,0.1306884480746791,0.0,0.0,0.0,0.0,0.0,0.025806451612903226,0.7272727272727273,0.0,114500
53,RM,Grvl,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,Gd,TA,Gd,LwQ,GLQ,GasA,TA,N,SBrkr,TA,Typ,Gd,CarPort,Unf,TA,TA,Y,WD,Normal,1.9523809523809526,0.0,-0.41463414634146345,0.4117647058823529,0.03352263432190516,0.4444444444444445,0.5,0.6594202898550723,0.21666666666666856,0.01842664776754075,0.48303934871099047,0.0,0.1335515548281506,0.11060119320789352,0.0,0.0,0.09080633006782216,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.5,0.3638928067700987,0.12368728121353557,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,110000
54,RL,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,Gable,WdShngl,WdShing,Wd Shng,None,Gd,TA,CBlock,Ex,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal,-0.04761904761904763,0.0,0.024390243902439022,0.0,0.22889527682348268,0.8888888888888888,0.5,0.7898550724637676,0.6166666666666671,0.3206945428773919,0.0,0.0136986301369863,0.3014729950900164,0.34603028912345113,0.0,0.0,0.28409947249434814,0.6666666666666666,0.0,0.0,0.5,0.0,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.75,0.6304654442877292,0.9999999999999999,0.1316270566727605,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,385000
55,RL,Pave,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Min1,TA,Detchd,Unf,TA,TA,Y,WD,Normal,-0.4285714285714286,0.0,-0.4390243902439025,0.3529411764705882,0.027268690551309913,0.4444444444444445,0.5,0.6014492753623184,0.0833333333333357,0.06803685329553508,0.0,0.0,0.06284779050736498,0.23542909591555758,0.0,0.0,0.193293142426526,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.4033850493653032,0.0,0.09140767824497258,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.25,130000
56,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,1.476190476190476,1.6385542168674698,-0.3902439024390244,0.0,0.0414826240388885,0.5555555555555556,0.5,0.6666666666666679,0.23333333333333428,0.08681785967399008,0.0,0.4002568493150685,0.23322422258592473,0.25034419458467183,0.0,0.0,0.20553880934438584,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.40620592383638926,0.0,0.0,0.0,0.8011811023622047,0.0,0.0,0.0,0.5454545454545454,0.5,180500
57,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Abnorml,-2.1428571428571432,2.746987951807229,0.4634146341463415,0.8235294117647058,0.0062866624599780315,0.7777777777777777,0.5,0.9202898550724647,0.8333333333333357,0.11498936924167258,0.0,0.13741438356164382,0.15875613747954176,0.14892152363469482,0.36610169491525424,0.0,0.2646948003014318,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.0,0.5,0.3385049365303244,0.13418903150525086,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.75,172500
58,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.9523809523809526,0.0,0.5853658536585367,0.2352941176470588,0.04835354880927341,0.6666666666666665,0.5,0.9565217391304355,0.8999999999999986,0.0,0.0,0.3681506849315068,0.1407528641571195,0.12069756769160164,0.41646489104116224,0.0,0.26111529766390357,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.0,0.5,0.39844851904090267,0.0,0.12797074954296161,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,196500
59,RL,Pave,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,New,Partial,-0.14285714285714288,6.210843373493976,0.6341463414634148,0.2352941176470588,0.05787468741966393,1.0,0.5,0.9710144927536231,0.93333333333333,0.0,0.0,0.6035958904109588,0.23076923076923078,0.25057365764111983,0.735593220338983,0.0,0.4918990203466466,0.0,0.0,1.0,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.4520451339915374,0.22403733955659275,0.0,0.06702898550724638,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,438780
60,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.4285714285714286,0.0,-0.17073170731707318,0.0,0.027577181051204748,0.4444444444444445,0.75,0.72463768115942,0.36666666666666714,0.1119773210489015,0.0,0.06335616438356165,0.12765957446808512,0.1023405231757687,0.0,0.0,0.0840241145440844,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.25,0.24823695345557123,0.22870478413068843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,124900
61,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,New,Partial,-0.28571428571428575,0.0,0.6341463414634148,0.0,0.05502348734487835,0.5555555555555556,0.5,0.9565217391304355,0.8999999999999986,0.16672572643515238,0.0,0.09289383561643835,0.18952536824877253,0.18907755851307942,0.0,0.0,0.1552373775433308,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.24999999999999997,0.0,0.5,0.40620592383638926,0.0,0.09140767824497258,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,158000
62,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,TA,N,SBrkr,Fa,Typ,Gd,Detchd,Unf,TA,TA,N,WD,Normal,-0.4285714285714286,0.0,-1.0975609756097562,0.32352941176470584,0.027577181051204748,0.4444444444444445,0.75,0.3478260869565215,0.7666666666666657,0.0,0.0,0.2268835616438356,0.08674304418985271,0.05667737494263422,0.2566585956416465,0.0,0.14638281838733985,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.25,0.20310296191819463,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.1818181818181818,0.25,101000
63,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,-1.1904761904761907,1.072289156626506,0.6341463414634148,0.588235294117647,0.024034214400897425,0.7777777777777777,0.5,0.9710144927536231,0.93333333333333,0.004252303330970942,0.0,0.5761986301369862,0.2242225859247136,0.23772372648003673,0.0,0.0,0.19517709118311982,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.3413258110014104,0.14002333722287047,0.08957952468007313,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.25,202500
64,RM,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.9047619047619048,0.0,0.24390243902439027,0.2941176470588235,0.042066886349295375,0.6666666666666665,0.625,0.3550724637681171,0.0,0.0,0.0,0.2465753424657534,0.09427168576104747,0.13033501606241396,0.39128329297820824,0.0,0.2592313489073097,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.5833333333333334,0.0,0.5,0.3385049365303244,0.014002333722287047,0.02010968921389397,0.11594202898550725,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,140000
